;AREAP;qual;perc_qual_AP
27810;3304904002006;3;0.06682081841716539
27811;3304904002006;4;0.14549708687115498
27812;3304904002006;5;0.07290150268421361
27813;3304904002006;6;0.05480184496850205
27814;3304904002006;7;0.049928864381593024
27815;3304904002006;8;0.09825569577853438
27816;3304904002006;9;0.026734640750167096
27817;3304904002006;10;0.03589158475810953
27818;3304904002006;11;0.10072916694688461
27819;3304904002006;12;0.0018234633979679889
27820;3304904002006;13;0.0037532450549170723
27821;3304904002006;14;0.0033859412861021094
27822;3304904002006;15;0.007718323860640156
27823;3304904002006;16;0.004922994706701622
27824;3304904002006;17;0.0013747025237691678
27826;3304904002007;1;0.2693150910264054
27828;3304904002007;2;0.05179790078805605
27829;3304904002007;3;0.08172730294289943
27830;3304904002007;4;0.15318811848734717
27831;3304904002007;5;0.06972279972924039
27832;3304904002007;6;0.05812785446306264
27833;3304904002007;7;0.05535752149192118
27834;3304904002007;8;0.10530730818410301
27835;3304904002007;9;0.027125564598808456
27836;3304904002007;10;0.025806577822080852
27837;3304904002007;11;0.08803766220236911
27838;3304904002007;12;0.002903375551373004
27839;3304904002007;13;0.0014543206032008088
27840;3304904002007;14;0.00100508206665345
27841;3304904002007;15;0.006479681931743261
27842;3304904002007;16;0.0012710133043086307
27843;3304904002007;17;0.0013728248064271466
27845;3304904002008;1;0.19132419446344687
27847;3304904002008;2;0.04614349206020481
27848;3304904002008;3;0.06643264029967745
27849;3304904002008;4;0.11740271091934222
27850;3304904002008;5;0.06703410800229816
27851;3304904002008;6;0.04715837802037461
27852;3304904002008;7;0.047925939723371835
27853;3304904002008;8;0.13007278592315577
27854;3304904002008;9;0.026569584603022663
27855;3304904002008;10;0.03675978909511293
27856;3304904002008;11;0.1754095542272503
27857;3304904002008;12;0.004928908058395655
27858;3304904002008;13;0.00928053413946196
27859;3304904002008;14;0.006061638211851704
27860;3304904002008;15;0.012307432884307998
27861;3304904002008;16;0.01133891330958247
27862;3304904002008;17;0.0038493960591425183
27865;3304904003001;1;0.2702714636796253
27867;3304904003001;2;0.04834958896959886
27868;3304904003001;3;0.07975194293671853
27869;3304904003001;4;0.1409967725700539
27870;3304904003001;5;0.07640708022607126
27871;3304904003001;6;0.061639914678048635
27872;3304904003001;7;0.050101101331079
27873;3304904003001;8;0.09274658501824146
27874;3304904003001;9;0.027769347314981246
27875;3304904003001;10;0.03429236545051646
27876;3304904003001;11;0.10389572850811302
27877;3304904003001;12;0.0033942442731332376
27878;3304904003001;13;0.0010114736642255027
27879;3304904003001;14;0.0008508430845283111
27880;3304904003001;15;0.007135026749654937
27881;3304904003001;16;0.0013865215454102306
27884;3304904003002;1;0.2847873592487392
27886;3304904003002;2;0.06558250062612998
27887;3304904003002;3;0.07593352431296983
27888;3304904003002;4;0.1461624735736036
27889;3304904003002;5;0.06745442159958132
27890;3304904003002;6;0.054715533101627176
27891;3304904003002;7;0.05694231295223142
27892;3304904003002;8;0.08580666844466647
27893;3304904003002;9;0.038061258260062805
27894;3304904003002;10;0.024626666260824055
27895;3304904003002;11;0.08904731536397374
27896;3304904003002;12;0.0013221141545342089
27897;3304904003002;13;0.0025443189884860598
27898;3304904003002;14;0.002451623397563993
27899;3304904003002;15;0.002739703725378247
27900;3304904003002;16;0.001329321424969074
27901;3304904003002;17;0.0004928845646588638
27904;3304904003003;1;0.18824450709947885
27906;3304904003003;2;0.04483830908939832
27907;3304904003003;3;0.06261174465532619
27908;3304904003003;4;0.144140601586453
27909;3304904003003;5;0.06204013426380446
27910;3304904003003;6;0.05976396967717829
27911;3304904003003;7;0.056496018679137394
27912;3304904003003;8;0.09866483931285068
27913;3304904003003;9;0.03791314876597778
27914;3304904003003;10;0.03828786455352207
27915;3304904003003;11;0.17440973043851699
27916;3304904003003;12;0.0019325818221881121
27917;3304904003003;13;0.006852610143061847
27918;3304904003003;14;0.005297600632808241
27919;3304904003003;15;0.013185427268799121
27920;3304904003003;16;0.0025038512612066354
27921;3304904003003;17;0.002817060750291994
27924;3304904003004;1;0.23504095914814577
27926;3304904003004;2;0.044977954628711354
27927;3304904003004;3;0.06947285526132228
27928;3304904003004;4;0.12678753690299047
27929;3304904003004;5;0.08010158578738803
27930;3304904003004;6;0.04701024063466666
27931;3304904003004;7;0.06892632356094389
27932;3304904003004;8;0.13028985062055198
27933;3304904003004;9;0.031867603694569244
27934;3304904003004;10;0.02399644956894293
27935;3304904003004;11;0.10928135608691476
27936;3304904003004;12;0.004130078126702435
27937;3304904003004;13;0.006003924507400914
27938;3304904003004;14;0.003226989109638344
27939;3304904003004;15;0.01016564504710943
27940;3304904003004;16;0.006981446405679169
27941;3304904003004;17;0.0017392009083222833
27944;3304904003005;1;0.31417358269059464
27946;3304904003005;2;0.05481388793072623
27947;3304904003005;3;0.07961924576404286
27948;3304904003005;4;0.13859227173090186
27949;3304904003005;5;0.07915618285405265
27950;3304904003005;6;0.05102861429782897
27951;3304904003005;7;0.051400356716364885
27952;3304904003005;8;0.1070080125616821
27953;3304904003005;9;0.02015505515039991
27954;3304904003005;10;0.021169458058939144
27955;3304904003005;11;0.07299351367715973
27956;3304904003005;12;0.001348497163127919
27957;3304904003005;13;0.0024291111489926766
27958;3304904003005;14;0.0010679293080939369
27959;3304904003005;15;0.004217940720972889
27960;3304904003005;16;0.0008263402261196718
27963;3304904003006;1;0.2890544592039437
27965;3304904003006;2;0.06591282987656423
27966;3304904003006;3;0.08342174419613563
27967;3304904003006;4;0.14462981543036907
27968;3304904003006;5;0.09091714341522054
27969;3304904003006;6;0.06175691411897868
27970;3304904003006;7;0.05658612012536687
27971;3304904003006;8;0.07510733703602869
27972;3304904003006;9;0.03304184135001776
27973;3304904003006;10;0.02398091767860374
27974;3304904003006;11;0.06594213980198287
27975;3304904003006;12;0.0024017898941839726
27976;3304904003006;13;0.0018212341240413195
27977;3304904003006;14;0.002081444253235172
27978;3304904003006;15;0.002867745539132123
27979;3304904003006;16;0.0004765239561956855
27982;3304904003007;1;0.2592414253660845
27984;3304904003007;2;0.05144571567000611
27985;3304904003007;3;0.07383244998465126
27986;3304904003007;4;0.12429560751642761
27987;3304904003007;5;0.07545230969580803
27988;3304904003007;6;0.047073772964593974
27989;3304904003007;7;0.05190671368175647
27990;3304904003007;8;0.1039623243042196
27991;3304904003007;9;0.03481182048434496
27992;3304904003007;10;0.034930090666888756
27993;3304904003007;11;0.11675915537704055
27994;3304904003007;12;0.0051151960104882715
27995;3304904003007;13;0.0024780242577110527
27996;3304904003007;14;0.0067027381781395255
27997;3304904003007;15;0.00727247609704798
27998;3304904003007;16;0.003744724304354486
27999;3304904003007;17;0.0009754554404364338
28002;3304904003008;1;0.2758293426630597
28004;3304904003008;2;0.05553032816087663
28005;3304904003008;3;0.0750907616141407
28006;3304904003008;4;0.14082195315150056
28007;3304904003008;5;0.07124324512869346
28008;3304904003008;6;0.047022136095799055
28009;3304904003008;7;0.06706651849637375
28010;3304904003008;8;0.08999321325005753
28011;3304904003008;9;0.029792307598093395
28012;3304904003008;10;0.03216918353159426
28013;3304904003008;11;0.09124215664540891
28014;3304904003008;12;0.0029940794051678157
28015;3304904003008;13;0.004218412614443653
28016;3304904003008;14;0.004596747784313943
28017;3304904003008;15;0.00888133951907919
28018;3304904003008;16;0.0012364388615860333
28019;3304904003008;17;0.002271835479811316
28022;3304904003009;1;0.23509131662044258
28024;3304904003009;2;0.05131754202409818
28025;3304904003009;3;0.0629365308077277
28026;3304904003009;4;0.11034721945488166
28027;3304904003009;5;0.07945780080399946
28028;3304904003009;6;0.060468702896923146
28029;3304904003009;7;0.06652354037334376
28030;3304904003009;8;0.09913123180319522
28031;3304904003009;9;0.03914417994143097
28032;3304904003009;10;0.03519380667573339
28033;3304904003009;11;0.12962994172284645
28034;3304904003009;12;0.0035114798726572512
28035;3304904003009;13;0.006476014789251623
28036;3304904003009;14;0.002862646326093852
28037;3304904003009;15;0.014760650833388414
28038;3304904003009;16;0.0025200181638921795
28039;3304904003009;17;0.0006273768900941667
28042;3304904004001;1;0.16975511604972424
28044;3304904004001;2;0.03212654312229965
28045;3304904004001;3;0.057573891560496485
28046;3304904004001;4;0.1216402646829753
28047;3304904004001;5;0.057006739673333355
28048;3304904004001;6;0.0349554100764867
28049;3304904004001;7;0.04278864687506365
28050;3304904004001;8;0.11228343521264171
28051;3304904004001;9;0.03985374170225211
28052;3304904004001;10;0.04274286712211194
28053;3304904004001;11;0.21033017296598971
28054;3304904004001;12;0.010327746841150577
28055;3304904004001;13;0.015113360948831995
28056;3304904004001;14;0.010063802784024037
28057;3304904004001;15;0.02938277146534085
28058;3304904004001;16;0.01154174919723893
28059;3304904004001;17;0.0025137397200388615
28062;3304904004002;1;0.17381407346569397
28064;3304904004002;2;0.03793325246004661
28065;3304904004002;3;0.06046713782034385
28066;3304904004002;4;0.12495250686105909
28067;3304904004002;5;0.07481277362556905
28068;3304904004002;6;0.040620773135046834
28069;3304904004002;7;0.05661469635648323
28070;3304904004002;8;0.10707934447811168
28071;3304904004002;9;0.03587252312978612
28072;3304904004002;10;0.044341094087404324
28073;3304904004002;11;0.18311867744094712
28074;3304904004002;12;0.008571555902731015
28075;3304904004002;13;0.009340894670687067
28076;3304904004002;14;0.007074404362381258
28077;3304904004002;15;0.02343636706764385
28078;3304904004002;16;0.009269259634484718
28079;3304904004002;17;0.0026806655015796793
28082;3304904004003;1;0.1824395553813672
28084;3304904004003;2;0.033246519433849514
28085;3304904004003;3;0.05716685053303938
28086;3304904004003;4;0.11687831508695383
28087;3304904004003;5;0.054878169663795114
28088;3304904004003;6;0.035193697394258205
28089;3304904004003;7;0.04011583793291358
28090;3304904004003;8;0.10932422508573514
28091;3304904004003;9;0.04755065972386586
28092;3304904004003;10;0.042083956925204065
28093;3304904004003;11;0.19819866506499137
28094;3304904004003;12;0.00919092185873223
28095;3304904004003;13;0.015642849541010542
28096;3304904004003;14;0.008077022531718249
28097;3304904004003;15;0.02731034664402487
28098;3304904004003;16;0.018453207228573333
28099;3304904004003;17;0.004249199969967732
28101;3304904004004;1;0.15370694832950196
28103;3304904004004;2;0.034152514403649956
28104;3304904004004;3;0.06878039473046392
28105;3304904004004;4;0.10028604966371943
28106;3304904004004;5;0.051816692118383086
28107;3304904004004;6;0.045913122957940804
28108;3304904004004;7;0.05062867865196569
28109;3304904004004;8;0.09272884929790805
28110;3304904004004;9;0.03706204402187379
28111;3304904004004;10;0.041266937191501145
28112;3304904004004;11;0.20915355051558066
28113;3304904004004;12;0.010790623272688076
28114;3304904004004;13;0.015976710363573683
28115;3304904004004;14;0.012455736293845306
28116;3304904004004;15;0.04662264255457854
28117;3304904004004;16;0.019095596408876626
28118;3304904004004;17;0.009562909223949038
28120;3304904004005;1;0.1600560464692027
28122;3304904004005;2;0.03513395405577721
28123;3304904004005;3;0.05542912678051937
28124;3304904004005;4;0.13525837363395488
28125;3304904004005;5;0.044580085973655134
28126;3304904004005;6;0.044538787344148734
28127;3304904004005;7;0.050645993971248686
28128;3304904004005;8;0.1227731859053732
28129;3304904004005;9;0.03303506705531479
28130;3304904004005;10;0.04602265910410233
28131;3304904004005;11;0.2270141738355198
28132;3304904004005;12;0.008098164249479517
28133;3304904004005;13;0.01130590091691856
28134;3304904004005;14;0.006563767105275727
28135;3304904004005;15;0.01409806946196908
28136;3304904004005;16;0.004314090557850204
28137;3304904004005;17;0.0011325535796899474
28140;3304904004006;1;0.23120253808538607
28142;3304904004006;2;0.045812782356850816
28143;3304904004006;3;0.07211036269291478
28144;3304904004006;4;0.1411768581677563
28145;3304904004006;5;0.06965486665309507
28146;3304904004006;6;0.04529156969176353
28147;3304904004006;7;0.04656517796589317
28148;3304904004006;8;0.11104031495258512
28149;3304904004006;9;0.02947901073914634
28150;3304904004006;10;0.029852553568313046
28151;3304904004006;11;0.1476505802791194
28152;3304904004006;12;0.0031116046063239516
28153;3304904004006;13;0.006348293048568649
28154;3304904004006;14;0.002609455174862455
28155;3304904004006;15;0.01254581665419446
28156;3304904004006;16;0.003710216989844151
28157;3304904004006;17;0.0018379983733827023
28159;3304904004007;1;0.22110123986065205
28161;3304904004007;2;0.05689248979123817
28162;3304904004007;3;0.059101206066698386
28163;3304904004007;4;0.13342493467704206
28164;3304904004007;5;0.06450287585322555
28165;3304904004007;6;0.052689405301905384
28166;3304904004007;7;0.046760231523022805
28167;3304904004007;8;0.11233157425711561
28168;3304904004007;9;0.03135158884569599
28169;3304904004007;10;0.04232036310626352
28170;3304904004007;11;0.1488325344419793
28171;3304904004007;12;0.004453579790834099
28172;3304904004007;13;0.0017160843165253022
28173;3304904004007;14;0.005153640999707147
28174;3304904004007;15;0.010924601038796684
28175;3304904004007;16;0.005692925025483291
28176;3304904004007;17;0.0027507251038145063
28179;3304904004008;1;0.15086746469154477
28181;3304904004008;2;0.030016292819061086
28182;3304904004008;3;0.04462638668031273
28183;3304904004008;4;0.1266278492493615
28184;3304904004008;5;0.04030671092168392
28185;3304904004008;6;0.04462827298910405
28186;3304904004008;7;0.03569344691494102
28187;3304904004008;8;0.12256819941124159
28188;3304904004008;9;0.044663485124333574
28189;3304904004008;10;0.04964833841179702
28190;3304904004008;11;0.2207872338569933
28191;3304904004008;12;0.012535528026284411
28192;3304904004008;13;0.01262625343260921
28193;3304904004008;14;0.012495603666003515
28194;3304904004008;15;0.038694038140690376
28195;3304904004008;16;0.01023881014307725
28196;3304904004008;17;0.0029760855209606807
28199;3304904005001;1;0.2501063664000333
28201;3304904005001;2;0.051560030944638825
28202;3304904005001;3;0.06901401683728217
28203;3304904005001;4;0.12691178853508003
28204;3304904005001;5;0.05884633222550713
28205;3304904005001;6;0.04520981164136399
28206;3304904005001;7;0.0442005456723649
28207;3304904005001;8;0.09246021653445723
28208;3304904005001;9;0.03338911444268998
28209;3304904005001;10;0.04345736381209389
28210;3304904005001;11;0.15228731899653794
28211;3304904005001;12;0.005248029562549617
28212;3304904005001;13;0.0036137176689684603
28213;3304904005001;14;0.005992425963183693
28214;3304904005001;15;0.01064831714653542
28215;3304904005001;16;0.004383602055311194
28216;3304904005001;17;0.0026710015614020664
28218;3304904005002;1;0.1976407702743873
