AREAP;num_employees_clt;num_firms
2932903003001;8947;758
2932903003002;142;37
2932903003004;611;101
2932903003005;41;16
2933000001001;2840;178
2933059001001;700;45
2933109001001;475;30
2933158001001;741;37
2933174001001;527;32
2933208003001;425;39
2933208003002;3514;293
2933257001001;460;45
2933307005001;2913;268
2933307005002;1303;253
2933307005003;3413;408
2933307005004;5148;242
2933307005005;503;96
2933307005006;1267;199
2933307005007;4517;382
2933307005008;33813;3151
2933307005009;993;79
2933307005010;794;158
2933307005011;1296;111
2933307005013;417;1
2933406001001;465;28
2933455001001;700;40
2933505001001;1276;85
2933604003001;79;10
2933604003002;3064;193
3100104001001;1058;139
3100203001001;4192;708
3100302001001;1749;213
3100401001001;291;54
3100500001001;641;105
3100609001001;844;119
3100708001001;403;64
3100807001001;802;91
3100906001001;1271;231
3101003001001;815;65
3101102001001;2208;215
3101201001001;813;202
3101300001001;281;33
3101409001001;364;56
3101508003001;2254;57
3101508003002;5400;703
3101607003001;3532917241;146
3101607003002;8880;623
3101607003003;6607;1166
3101631001001;710;101
3101706003001;107;25
3101706003002;4587;603
3101805001001;938;101
3101904001001;2639;425
3102001001001;1237;227
3102050001001;424;56
3102100001001;724;107
3102209001001;185;17
3102308001001;2400;236
3102407001001;277;42
3102506001001;363;42
3102605003001;6446;815
3102605003002;2246;253
3102704001001;699;50
3102803001001;1487;293
3102852001001;651;46
3102902001001;1427;206
3103009001001;1421;99
3103108001001;197;24
3103207001001;553;45
3103306001001;232;20
3103405003001;3337312972;188
3103405003002;33373124671;371
3103504003001;839;176
3103504003002;289;59
3103504003003;2683;353
3103504003004;3565;430
3103504003005;4630;348
3103504003006;8680;1176
3103603001001;373;38
3103702001001;553;49
3103751001001;982;79
3103801001001;1708;51
3103900001001;1642;312
3104007003001;311;56
3104007003002;354;51
3104007003003;2416;229
3104007003004;13384;1350
3104007003005;7701;626
3104106001001;3535563490;231
3104205003001;2646;333
3104205003002;1121359384;686
3104304001001;1576;338
3104403001001;488;52
3104452001001;215;10
3104502001001;1267;235
3104601001001;3811;313
3104700001001;3335261945;175
3104809001001;753;91
3104908001001;3282;507
3105004001001;2252;144
3105103001001;3895;524
3105202001001;267;22
3105301001001;930;77
3105400003001;3795;378
3105509001001;562;86
3105608003001;628;101
3105608003002;1011;66
3105608003003;731;108
3105608003004;4441;387
3105608003005;5032;527
3105608003006;8106;1065
3105608003007;5425;317
3105707001001;522;79
3105905001001;3116;351
3106002001001;955;91
3106101001001;536;97
3106200005001;3133857417;567
3106200005002;18800856169;1344
3106200005003;9402859698;672
3106200005004;1832;109
3106200005005;3210;411
3106200005006;3133855513;544
3106200005007;13776;341
3106200005008;81300684808;12509
3106200005009;21527762703;3435
3106200005010;22224686634;4793
3106200005011;15664933089;1459
3106200005012;25061864621;1635
3106200005013;9402553401;1388
3106200005014;466;81
3106200005015;4269327961;1851
3106200005016;12533542361;1546
3106200005017;4504;684
3106200005018;12531384786;846
3106200005019;12534943866;2133
3106200005020;8519711099;804
3106200005021;5190;409
3106200005022;1785;135
3106200005023;2191;187
3106200005024;755;93
3106200005025;1802;201
3106200005026;6323769735;497
3106200005027;3134277101;554
3106200005028;9403659342;435
3106200005029;1359;232
3106200005030;1481;237
3106200005031;3125526588;323
3106200005032;6264035689;472
3106200005033;6859;379
3106200005034;6264701931;834
3106200005035;15644030884;854
3106200005036;12534393319;876
3106200005037;8214;514
3106200005038;6250706758;820
3106200005039;13647895657;1267
3106200005040;3134180157;479
3106200005041;3133188117;247
3106200005042;3134768358;599
3106200005043;12528873107;1911
3106200005044;3132021379;668
3106200005045;3134771524;726
3106200005046;6269473904;1736
3106200005047;12526527988;1437
3106200005048;3146;370
3106200005049;9400698433;366
3106200005050;9817;500
3106200005051;1401;191
3106200005052;2863;224
3106200005053;3132273280;613
3106200005054;21914517611;1531
3106200005055;12538166930;1230
3106200005056;18796855681;569
3106200005057;3135714138;1161
3106200005058;30878;1370
3106200005059;9400367151;316
3106200005060;25072285391;696
3106200005061;223152;457
3106200005062;3134582960;353
3106200005063;9400879224;1055
3106200005064;4631;520
3106200005065;1629;179
3106200005066;1538;193
3106200005067;6268939546;342
3106309001001;3332537996;232
3106408001001;761;112
3106507001001;1172;66
3106606001001;188;22
3106655001001;359;24
3106705005001;18811986410;532
3106705005002;6271265123;1587
3106705005003;3125274669;214
3106705005004;1455;75
3106705005005;24158;173
3106705005006;3135329720;63
3106705005007;3371;175
3106705005008;6271270087;250
3106705005009;3133925862;93
3106705005010;3135329317;216
3106705005011;3135329935;86
3106705005012;763;84
3106705005013;435;72
3106705005014;2601;186
3106705005015;357;47
3106705005016;357;69
3106705005017;1306;119
3106705005018;1696;84
3106705005019;8666;205
3106705005020;6271029514;358
3106804001001;392;40
3106903001001;25861703665;394
3107000001001;340;57
3107109003001;372;94
3107109003002;5953;994
3107208001001;579;94
3107307003001;4617;473
3107307003002;3832514178;278
3107406003001;2334;357
3107406003002;7247;1019
3107505001001;1133;120
3107604001001;504;73
3107703001001;792;129
3107802001001;878;115
3107901001001;682;100
3108008001001;2113;453
3108107001001;517;102
3108206001001;717;127
3108255001001;368;21
3108305001001;2499;357
3108404001001;3537413218;337
3108503001001;580;31
3108552001001;1048;195
3108602003001;478;45
3108602003002;3832312992;253
3108701001001;272;23
3108800001001;398;47
3108909001001;3536413814;225
3109006003001;2766;228
3109006003002;4185;318
3109105001001;812;129
3109204001001;869;158
3109253001001;245;25
3109303001001;3836769814;459
3109402001001;4006;367
3109451001001;7673534679;81
3109501001001;1810;331
3109600001001;3134672087;65
3109709001001;1463;182
3109808001001;786;46
3109907001001;1974;175
3110004003001;3064;416
3110004003002;1820;85
3110103001001;389;31
3110202001001;439;43
3110301001001;1895;298
3110400001001;252;24
3110509001001;3534335404;500
3110608003001;1195;84
3110608003002;4455;542
3110707001001;1608;324
3110806001001;405;63
3110905001001;21195672111;418
3111002001001;2577;369
3111101001001;2654;575
3111150001001;221;11
3111200003001;3538323111;185
3111200003002;3538323834;356
3111200003003;6991;914
3111309001001;3538573620;178
3111408001001;2028;187
3111507001001;2097;305
3111606003001;3538534669;593
3111705001001;310;40
3111804001001;3337;217
3111903001001;521;71
3112000001001;2052;322
3112059001001;303;28
3112109001001;418;45
3112208001001;316;32
3112307003001;2478;348
3112307003002;2190;221
3112406001001;862;171
3112505001001;1692;125
3112604001001;3432717783;353
3112653001001;320;49
3112703001001;1410;141
3112802001001;1545;219
3112901001001;574;77
3113008001001;789;75
3113107001001;275;30
3113206001001;3165;505
3113305003001;534;83
3113305003002;4660;677
3113404003001;486;106
3113404003002;3194;494
3113404003003;6666452521;1079
3113404003004;1274;109
3113503001001;1167;115
3113602001001;3534522540;192
3113701001001;3185;558
3113800001001;298;30
3113909001001;2151;306
3114006001001;2146;231
3114105001001;2180;332
3114204001001;3932;448
3114303003001;1164;282
3114303003002;3232;489
3114402001001;3052;597
3114501001001;3355;420
3114550001001;1783;309
3114600001001;520;106
3114709001001;408;51
3114808001001;416;66
3114907001001;327;34
3115003001001;573;66
3115102001001;2788;538
3115201001001;355;40
3115300003001;3234294768;108
3115300003002;7368117658;666
3115300003003;6175;222
3115300003004;6468508759;559
3115359001001;747;58
3115409001001;257;26
3115458001001;263;35
3115474001001;271;7
3115508001001;3572;591
3115607001001;191;21
3115706001001;3332431876;93
3115805001001;885;156
3115904001001;437;77
3116001001001;350;47
3116100001001;3139111495;47
3116159001001;582;66
3116209001001;487;38
3116308001001;336;36
3116407001001;529;78
3116506001001;986;70
3116605001001;7856;753
3116704001001;650;136
3116803001001;466;63
3116902001001;1123;99
3117009001001;490;34
3117108001001;1134;170
3117207001001;236;32
3117306001001;3433217781;456
3117405001001;321;33
3117504001001;2044;219
3117603001001;3133119814;120
3117702001001;2047;329
3117801001001;2306;235
3117836001001;243;19
3117876001001;1121357367;142
3117900001001;3534229333;131
3118007003001;3763;143
3118007003002;1121361887;729
3118106001001;268;28
3118205001001;1158;184
3118304003001;3278;228
3118304003002;1409;206
3118304003003;573;100
3118304003004;754;89
3118304003005;3137644288;1766
3118403001001;1939;334
3118502001001;138;21
3118601005001;6259604423;969
3118601005002;6263903152;523
3118601005003;12544801425;778
3118601005004;9402072253;505
3118601005005;8363;568
3118601005006;1928;237
3118601005007;6274281723;551
3118601005008;15651302814;835
3118601005009;6267995949;975
3118601005010;4254917030;1453
3118601005011;3197116639;896
3118601005012;39726474290;1143
3118601005013;15675564852;597
3118601005014;6266623880;1223
3118700001001;921;254
3118809001001;2981;328
3118908001001;581;146
3119005001001;576;71
3119104001001;2555;475
3119203001001;476;72
3119302003001;2492;543
3119302003002;2182;247
3119401003001;8642;954
3119401003002;1241;198
3119401003003;1947;188
3119401003004;1999;151
3119401003005;1311;224
3119500001001;549;62
3119609001001;383;52
3119708001001;398;79
3119807001001;409;71
3119906001001;238;29
3119955001001;7466428032;174
3120003001001;342;34
3120102001001;434;59
3120151001001;391;83
3120201001001;2747;335
3120300001001;428;20
3120409001001;541;91
3120508001001;1090;220
3120607001001;469;77
3120706001001;420;89
3120805001001;2222;379
3120839001001;349;25
3120870001001;378;28
3120904003001;7499;1172
3120904003002;3134586360;442
3120904003003;1147;227
3121001001001;527;47
3121100001001;873;149
3121209001001;1140;221
3121258001001;3860;113
3121308001001;1116;125
3121407001001;431;87
3121506001001;280;51
3121605003001;536;101
3121605003002;6801;763
3121704001001;128;20
3121803001001;665;132
3121902001001;511;72
3122009001001;1321;221
3122108001001;208;43
3122207001001;311;46
3122306005001;14334967231;3063
3122306005002;3732143172;869
3122306005003;9810;517
3122306005004;4566;547
3122306005005;4053;482
3122306005006;7464365266;521
3122306005007;878;95
3122355001001;599;28
3122405001001;634;106
3122454001001;384;41
3122470001001;269;33
3122504001001;448;74
3122603001001;515;79
3122702001001;879;130
3122801001001;338;46
3122900001001;842;126
3123007001001;3127;227
3123106001001;416;55
3123205001001;2120;482
3123304001001;232;52
3123403001001;182;30
3123502001001;293;28
3123528001001;371;39
3123601001001;4499;658
3123700001001;1250;213
3123809001001;727;82
3123858001001;295;31
3123908001001;1592;320
3124005001001;1738;282
3124104003001;3135385424;607
3124104003002;1317;108
3124203001001;2387;385
3124302003001;118;10
3124302003002;2558;266
3124401001001;512;45
3124500001001;1075;140
3124609001001;343;47
3124708001001;486;105
3124807001001;1743;130
3124906001001;1492;198
3125002001001;315;46
3125101003001;4679580887;557
3125200001001;318;69
3125309001001;484;60
3125408001001;349;28
3125507001001;294;30
3125606001001;523;62
3125705001001;1974;232
3125804001001;360;56
3125903001001;893;198
3125952001001;3237422043;85
3126000001001;1285;184
3126109003001;3134675298;354
3126109003002;9705;1052
3126109003003;2783;360
3126208001001;596;116
3126307001001;1037;73
3126406001001;483;80
3126505001001;439;38
3126604001001;763;60
3126703001001;4164664940;423
3126752001001;342;33
3126802001001;408;70
3126901001001;850;148
3126950001001;198;8
3127008001001;1828;194
3127057001001;258;21
3127073001001;335;15
3127107003001;8321;1021
3127107003002;2343;370
3127206001001;549;79
3127305001001;728;136
3127339001001;186;11
3127354001001;269;17
3127370001001;196;25
3127388001001;431;90
3127404001001;464;120
3127503001001;375;24
3127602001001;1677;190
3127701005001;1;1
3127701005002;494;84
3127701005003;2394;246
3127701005004;3332215260;208
3127701005005;1700;197
3127701005006;2212;259
3127701005007;3834;364
3127701005008;925;140
3127701005009;5782;550
3127701005010;6664959161;2867
3127701005011;1422;188
3127701005012;1205;160
3127701005013;3259;433
3127800001001;1984;122
3127909001001;295;24
3128006003001;2509;376
3128006003002;3377;352
3128105001001;1735;266
3128204001001;733;103
3128253001001;341;32
3128303001001;3535536335;386
3128402001001;1416;250
3128501001001;656;84
3128600001001;1093;187
3128709003001;5628;508
3128709003002;3535518765;906
3128808001001;1174;154
3128907001001;6876632962;136
3129004001001;863;129
3129103001001;618;190
3129202001001;906;115
3129301001001;703;201
3129400001001;628;92
3129509001001;3465;565
3129608001001;1049;84
3129657001001;325;11
3129707001001;1864;367
3129806003001;184;28
3129806003002;956;91
3129806003003;330;64
3129806003004;1640;46
3129806003005;2051;88
3129806003006;9525;404
3129806003007;322;54
3129806003008;6267640289;139
3129905001001;351;48
3130002001001;351;55
3130051001001;314;13
3130101003001;1230;113
3130101003002;4264;370
3130200001001;1657;208
3130309001001;1436;186
3130408001001;1544;103
3130507001001;2159;236
3130556001001;3333221762;45
3130606001001;1026;138
3130655001001;3838241847;27
3130705001001;1204;125
3130804001001;441;80
3130903001001;2331;314
3131000001001;1233;143
3131109001001;951;92
3131158001001;1568;117
3131208001001;1989;319
3131307005001;5605;349
3131307005002;9414666109;784
3131307005003;3138229955;199
3131307005004;6276437282;1259
3131307005005;3138214403;372
3131307005006;1732;166
3131307005007;610;97
3131307005008;645;160
3131307005009;9414778695;485
3131307005010;6276510189;460
3131307005011;683;75
3131307005012;3138230067;136
3131406001001;613;91
3131505001001;1141;194
3131604001001;3438316887;139
3131703003001;2417;73
3131703003002;15204;235
3131703003003;950;125
3131703003004;9459159012;1424
3131703003005;9473536959;361
3131802001001;3332412207;107
3131901003001;947;90
3131901003002;3133129699;881
3132008001001;805;24
3132107001001;1928;136
3132206001001;2115;339
3132305001001;612;59
3132404003001;1531;108
3132404003002;11466;726
3132404003003;3476;433
3132404003004;3536244030;907
3132503003001;917;160
3132503003002;2085;260
3132602001001;3234293557;73
3132701001001;2191;337
3132800001001;204;27
3132909001001;1412;248
3133006001001;2388;302
3133105001001;3710;353
3133204001001;977;182
3133303001001;30036072016;308
3133402001001;2773;310
3133501001001;3137;386
3133600001001;1757;204
3133709001001;3275;178
3133758001001;7070697002;323
3133808003001;1906;252
3133808003002;8556;967
3133808003003;3920;304
3133808003004;9308;741
3133907001001;404;54
3134004001001;20024047252;74
3134103001001;450;76
3134202003001;1889;209
3134202003002;1231;142
3134202003003;2549;389
3134202003004;2009;118
3134202003005;7817;840
3134202003006;3440;508
3134301001001;442;86
3134400003001;3060;200
3134400003002;13736905183;734
3134509001001;471;70
3134608001001;1639;280
3134707001001;704;114
3134806001001;892;143
3134905001001;6689;929
3135001001001;612;62
3135050003001;396;61
3135050003002;3838336212;324
3135076001001;377;78
3135100003001;1216;165
3135100003002;7272349936;863
3135100003003;1098;196
3135209003001;4245;574
3135209003002;165;51
3135308001001;679;63
3135357001001;267;17
3135407001001;3401;96
3135456001001;423;26
3135506001001;1158;134
3135605001001;755;71
3135704001001;1068;169
3135803001001;3337342588;286
3135902001001;602;95
3136009001001;942;185
3136108001001;902;36
3136207003001;5021;441
3136207003002;8256;787
3136207003003;4479;298
3136306003001;1692;69
3136306003002;8920;1229
3136405001001;451;60
3136504001001;660;112
3136520001001;163;13
3136553001001;448;27
3136579001001;272;12
3136603001001;481;68
3136652001001;3135916804;262
3136702005001;14122;854
3136702005002;3232155078;423
3136702005003;7256;592
3136702005004;5530;599
